ApsimVersion = 7.10
Title = BC38
           Date          bd(1) paddock.soybean.yield paddock.maize.yield          sw(1)  biochar_bd(1)          oc(1) paddock.soybean.biomass paddock.maize.biomass paddock.soybean.yield paddock.maize.yield         stover paddock.soybean.lai paddock.maize.lai          bd(1)         dul(1)         sat(1)          sw(1)          ph(1)          oc_15          pH_15   corn_yield15
   (dd/mm/yyyy)       (g/cm^3)               (kg/ha)             (kg/ha)        (mm/mm)             ()            (%)                 (kg/ha)               (kg/ha)               (kg/ha)             (kg/ha)        (kg/ha)           (m^2/m^2)           (m2/m2)       (g/cm^3)        (mm/mm)        (mm/mm)        (mm/mm)           (pH)             ()             ()             ()
     12/08/2012          1.650                   0.0              5846.6          0.251          1.575          2.135                     0.0               14583.5                   0.0              5846.6         8736.9               0.000             1.992          1.650          0.283          0.375          0.251          6.395          2.034          6.401       6685.921
     13/08/2012          1.650                   0.0              5999.1          0.251          1.575          2.134                     0.0               14686.8                   0.0              5999.1         8687.7               0.000             1.930          1.650          0.283          0.375          0.251          6.395          2.033          6.401       6878.359
     14/08/2012          1.650                   0.0              6178.4          0.238          1.575          2.134                     0.0               14795.9                   0.0              6178.4         8617.4               0.000             1.862          1.650          0.283          0.375          0.238          6.395          2.033          6.401       7057.804
     15/08/2012          1.650                   0.0              6370.5          0.227          1.575          2.134                     0.0               14881.1                   0.0              6370.5         8510.6               0.000             1.794          1.650          0.283          0.375          0.227          6.395          2.033          6.401       7268.750
     16/08/2012          1.650                   0.0              6534.6          0.232          1.575          2.133                     0.0               14950.1                   0.0              6534.6         8415.5               0.000             1.730          1.650          0.283          0.375          0.232          6.395          2.032          6.401       7494.728
     17/08/2012          1.650                   0.0              6662.9          0.221          1.576          2.133                     0.0               15024.9                   0.0              6662.9         8362.0               0.000             1.693          1.650          0.283          0.375          0.221          6.395          2.032          6.401       7687.779
     18/08/2012          1.650                   0.0              6784.9          0.214          1.576          2.132                     0.0               15074.0                   0.0              6784.9         8289.1               0.000             1.657          1.650          0.283          0.375          0.214          6.395          2.032          6.401       7838.739
     19/08/2012          1.650                   0.0              6900.2          0.206          1.576          2.132                     0.0               15127.4                   0.0              6900.2         8227.2               0.000             1.625          1.650          0.283          0.375          0.206          6.395          2.031          6.400       7982.245
     20/08/2012          1.650                   0.0              7005.6          0.197          1.576          2.132                     0.0               15180.2                   0.0              7005.6         8174.6               0.000             1.590          1.650          0.283          0.375          0.197          6.395          2.031          6.400       8117.899
     21/08/2012          1.650                   0.0              7097.4          0.188          1.576          2.131                     0.0               15227.2                   0.0              7097.4         8129.9               0.000             1.555          1.650          0.283          0.375          0.188          6.395          2.031          6.400       8241.883
     22/08/2012          1.650                   0.0              7176.5          0.177          1.576          2.131                     0.0               15268.3                   0.0              7176.5         8091.8               0.000             1.515          1.650          0.282          0.375          0.177          6.394          2.030          6.400       8349.840
     23/08/2012          1.650                   0.0              7210.5          0.171          1.576          2.131                     0.0               15302.4                   0.0              7210.5         8091.8               0.000             1.515          1.650          0.282          0.375          0.171          6.394          2.030          6.400       8442.941
     24/08/2012          1.650                   0.0              7243.2          0.161          1.576          2.130                     0.0               15335.1                   0.0              7243.2         8091.8               0.000             1.515          1.650          0.282          0.375          0.161          6.394          2.030          6.400       8482.999
     25/08/2012          1.650                   0.0              7256.8          0.227          1.576          2.130                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.227          6.394          2.030          6.400       8521.434
     26/08/2012          1.650                   0.0              7256.8          0.214          1.576          2.129                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.214          6.394          2.029          6.400       8537.470
     27/08/2012          1.650                   0.0              7256.8          0.202          1.576          2.128                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.202          6.394          2.028          6.400       8537.470
     28/08/2012          1.650                   0.0              7256.8          0.191          1.576          2.128                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.191          6.394          2.028          6.400       8537.470
     29/08/2012          1.650                   0.0              7256.8          0.180          1.576          2.127                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.180          6.394          2.027          6.400       8537.470
     30/08/2012          1.650                   0.0              7256.8          0.169          1.576          2.127                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.169          6.394          2.027          6.400       8537.470
     31/08/2012          1.650                   0.0              7256.8          0.158          1.576          2.127                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.158          6.394          2.027          6.400       8537.470
     01/09/2012          1.650                   0.0              7256.8          0.149          1.576          2.126                     0.0               15348.7                   0.0              7256.8         8091.8               0.000             1.515          1.650          0.282          0.375          0.149          6.394          2.026          6.400       8537.470
     02/09/2012          1.650                   0.0                 0.0          0.136          1.576          2.127                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.282          0.375          0.136          6.394          2.026          6.400          0.000
     03/09/2012          1.650                   0.0                 0.0          0.156          1.576          2.128                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.282          0.375          0.156          6.394          2.027          6.400          0.000
     04/09/2012          1.650                   0.0                 0.0          0.157          1.576          2.129                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.282          0.375          0.157          6.394          2.027          6.400          0.000
     05/09/2012          1.650                   0.0                 0.0          0.201          1.576          2.129                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.282          0.375          0.201          6.394          2.028          6.400          0.000
     06/09/2012          1.650                   0.0                 0.0          0.186          1.576          2.130                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.282          0.375          0.186          6.394          2.028          6.400          0.000
     07/09/2012          1.650                   0.0                 0.0          0.271          1.576          2.131                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.282          0.375          0.271          6.394          2.029          6.400          0.000
     08/09/2012          1.650                   0.0                 0.0          0.258          1.576          2.131                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.258          6.394          2.029          6.400          0.000
     09/09/2012          1.650                   0.0                 0.0          0.247          1.576          2.132                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.247          6.394          2.029          6.400          0.000
     10/09/2012          1.650                   0.0                 0.0          0.236          1.576          2.132                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.236          6.394          2.030          6.400          0.000
     11/09/2012          1.650                   0.0                 0.0          0.223          1.576          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.223          6.394          2.030          6.400          0.000
     12/09/2012          1.650                   0.0                 0.0          0.221          1.576          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.221          6.394          2.030          6.400          0.000
     13/09/2012          1.650                   0.0                 0.0          0.305          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.305          6.394          2.030          6.400          0.000
     14/09/2012          1.650                   0.0                 0.0          0.277          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.277          6.394          2.030          6.400          0.000
     15/09/2012          1.650                   0.0                 0.0          0.262          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.262          6.394          2.031          6.400          0.000
     16/09/2012          1.650                   0.0                 0.0          0.250          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.250          6.394          2.031          6.399          0.000
     17/09/2012          1.650                   0.0                 0.0          0.255          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.255          6.394          2.031          6.399          0.000
     18/09/2012          1.650                   0.0                 0.0          0.244          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.244          6.394          2.031          6.399          0.000
     19/09/2012          1.650                   0.0                 0.0          0.233          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.233          6.394          2.031          6.399          0.000
     20/09/2012          1.650                   0.0                 0.0          0.225          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.225          6.394          2.031          6.399          0.000
     21/09/2012          1.650                   0.0                 0.0          0.216          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.216          6.393          2.031          6.399          0.000
     22/09/2012          1.650                   0.0                 0.0          0.206          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.206          6.393          2.031          6.399          0.000
     23/09/2012          1.650                   0.0                 0.0          0.196          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.196          6.393          2.031          6.399          0.000
     24/09/2012          1.650                   0.0                 0.0          0.186          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.186          6.393          2.031          6.399          0.000
     25/09/2012          1.650                   0.0                 0.0          0.179          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.179          6.393          2.031          6.399          0.000
     26/09/2012          1.650                   0.0                 0.0          0.175          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.175          6.393          2.031          6.399          0.000
     27/09/2012          1.650                   0.0                 0.0          0.171          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.171          6.393          2.031          6.399          0.000
     28/09/2012          1.650                   0.0                 0.0          0.168          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.168          6.393          2.031          6.399          0.000
     29/09/2012          1.650                   0.0                 0.0          0.165          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.165          6.393          2.031          6.399          0.000
     30/09/2012          1.650                   0.0                 0.0          0.162          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.162          6.393          2.031          6.399          0.000
     01/10/2012          1.650                   0.0                 0.0          0.160          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.160          6.393          2.030          6.399          0.000
     02/10/2012          1.650                   0.0                 0.0          0.157          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.157          6.393          2.030          6.399          0.000
     03/10/2012          1.650                   0.0                 0.0          0.155          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.155          6.393          2.030          6.399          0.000
     04/10/2012          1.650                   0.0                 0.0          0.160          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.160          6.393          2.030          6.399          0.000
     05/10/2012          1.650                   0.0                 0.0          0.154          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.154          6.393          2.030          6.399          0.000
     06/10/2012          1.650                   0.0                 0.0          0.152          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.152          6.393          2.030          6.399          0.000
     07/10/2012          1.650                   0.0                 0.0          0.149          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.149          6.393          2.030          6.399          0.000
     08/10/2012          1.650                   0.0                 0.0          0.147          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.147          6.393          2.030          6.399          0.000
     09/10/2012          1.650                   0.0                 0.0          0.159          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.159          6.393          2.030          6.399          0.000
     10/10/2012          1.650                   0.0                 0.0          0.153          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.153          6.393          2.030          6.399          0.000
     11/10/2012          1.650                   0.0                 0.0          0.148          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.148          6.393          2.030          6.399          0.000
     12/10/2012          1.650                   0.0                 0.0          0.146          1.575          2.133                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.146          6.393          2.029          6.399          0.000
     13/10/2012          1.650                   0.0                 0.0          0.231          1.575          2.134                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.231          6.393          2.029          6.399          0.000
     14/10/2012          1.650                   0.0                 0.0          0.289          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.289          6.393          2.030          6.399          0.000
     15/10/2012          1.650                   0.0                 0.0          0.271          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.271          6.393          2.030          6.399          0.000
     16/10/2012          1.650                   0.0                 0.0          0.260          1.575          2.135                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.260          6.393          2.030          6.399          0.000
     17/10/2012          1.650                   0.0                 0.0          0.265          1.575          2.136                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.265          6.393          2.031          6.399          0.000
     18/10/2012          1.650                   0.0                 0.0          0.331          1.575          2.136                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.331          6.393          2.031          6.399          0.000
     19/10/2012          1.650                   0.0                 0.0          0.324          1.575          2.136                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.324          6.393          2.031          6.399          0.000
     20/10/2012          1.650                   0.0                 0.0          0.298          1.575          2.136                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.298          6.393          2.031          6.399          0.000
     21/10/2012          1.650                   0.0                 0.0          0.275          1.575          2.136                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.275          6.393          2.031          6.399          0.000
     22/10/2012          1.650                   0.0                 0.0          0.278          1.575          2.138                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.375          0.278          6.393          2.031          6.399          0.000
     23/10/2012          1.650                   0.0                 0.0          0.265          1.575          2.138                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.265          6.393          2.032          6.399          0.000
     24/10/2012          1.650                   0.0                 0.0          0.256          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.256          6.393          2.033          6.399          0.000
     25/10/2012          1.650                   0.0                 0.0          0.333          1.575          2.140                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.333          6.393          2.033          6.399          0.000
     26/10/2012          1.650                   0.0                 0.0          0.307          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.307          6.393          2.033          6.399          0.000
     27/10/2012          1.650                   0.0                 0.0          0.290          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.290          6.393          2.033          6.399          0.000
     28/10/2012          1.650                   0.0                 0.0          0.279          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.279          6.393          2.033          6.399          0.000
     29/10/2012          1.650                   0.0                 0.0          0.275          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.275          6.393          2.033          6.399          0.000
     30/10/2012          1.650                   0.0                 0.0          0.270          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.270          6.393          2.033          6.399          0.000
     31/10/2012          1.650                   0.0                 0.0          0.265          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.265          6.393          2.033          6.399          0.000
     01/11/2012          1.650                   0.0                 0.0          0.261          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.261          6.393          2.033          6.399          0.000
     02/11/2012          1.650                   0.0                 0.0          0.258          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.258          6.393          2.033          6.399          0.000
     03/11/2012          1.650                   0.0                 0.0          0.255          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.255          6.393          2.033          6.399          0.000
     04/11/2012          1.650                   0.0                 0.0          0.255          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.255          6.393          2.033          6.399          0.000
     05/11/2012          1.650                   0.0                 0.0          0.286          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.286          6.393          2.033          6.399          0.000
     06/11/2012          1.650                   0.0                 0.0          0.278          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.278          6.393          2.033          6.399          0.000
     07/11/2012          1.650                   0.0                 0.0          0.271          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.271          6.393          2.033          6.399          0.000
     08/11/2012          1.650                   0.0                 0.0          0.265          1.575          2.139                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.265          6.393          2.033          6.399          0.000
     09/11/2012          1.650                   0.0                 0.0          0.260          1.575          2.140                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.260          6.393          2.033          6.399          0.000
     10/11/2012          1.650                   0.0                 0.0          0.255          1.575          2.140                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.255          6.393          2.033          6.399          0.000
     11/11/2012          1.650                   0.0                 0.0          0.344          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.344          6.393          2.034          6.399          0.000
     12/11/2012          1.650                   0.0                 0.0          0.317          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.317          6.393          2.034          6.399          0.000
     13/11/2012          1.650                   0.0                 0.0          0.296          1.575          2.140                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.296          6.393          2.034          6.399          0.000
     14/11/2012          1.650                   0.0                 0.0          0.283          1.575          2.140                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.283          6.393          2.034          6.399          0.000
     15/11/2012          1.650                   0.0                 0.0          0.280          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.280          6.393          2.034          6.399          0.000
     16/11/2012          1.650                   0.0                 0.0          0.276          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.276          6.393          2.034          6.399          0.000
     17/11/2012          1.650                   0.0                 0.0          0.270          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.270          6.393          2.034          6.399          0.000
     18/11/2012          1.650                   0.0                 0.0          0.265          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.265          6.393          2.034          6.399          0.000
     19/11/2012          1.650                   0.0                 0.0          0.274          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.274          6.393          2.034          6.399          0.000
     20/11/2012          1.650                   0.0                 0.0          0.267          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.267          6.393          2.034          6.399          0.000
     21/11/2012          1.650                   0.0                 0.0          0.262          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.262          6.393          2.034          6.399          0.000
     22/11/2012          1.650                   0.0                 0.0          0.257          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.257          6.393          2.034          6.399          0.000
     23/11/2012          1.650                   0.0                 0.0          0.254          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.254          6.393          2.034          6.399          0.000
     24/11/2012          1.650                   0.0                 0.0          0.255          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.255          6.393          2.034          6.399          0.000
     25/11/2012          1.650                   0.0                 0.0          0.254          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.254          6.393          2.034          6.399          0.000
     26/11/2012          1.650                   0.0                 0.0          0.253          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.253          6.393          2.034          6.399          0.000
     27/11/2012          1.650                   0.0                 0.0          0.252          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.252          6.393          2.034          6.399          0.000
     28/11/2012          1.650                   0.0                 0.0          0.249          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.249          6.393          2.034          6.399          0.000
     29/11/2012          1.650                   0.0                 0.0          0.246          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.246          6.393          2.034          6.399          0.000
     30/11/2012          1.650                   0.0                 0.0          0.243          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.243          6.393          2.034          6.399          0.000
     01/12/2012          1.650                   0.0                 0.0          0.243          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.243          6.393          2.034          6.399          0.000
     02/12/2012          1.650                   0.0                 0.0          0.240          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.240          6.393          2.034          6.399          0.000
     03/12/2012          1.650                   0.0                 0.0          0.239          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.239          6.393          2.034          6.399          0.000
     04/12/2012          1.650                   0.0                 0.0          0.236          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.236          6.393          2.034          6.399          0.000
     05/12/2012          1.650                   0.0                 0.0          0.235          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.235          6.393          2.034          6.399          0.000
     06/12/2012          1.650                   0.0                 0.0          0.237          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.237          6.393          2.034          6.399          0.000
     07/12/2012          1.650                   0.0                 0.0          0.234          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.234          6.393          2.034          6.399          0.000
     08/12/2012          1.650                   0.0                 0.0          0.233          1.575          2.141                     0.0                   0.0                   0.0                 0.0            0.0               0.000             0.000          1.650          0.283          0.376          0.233          6.393          2.034          6.399          0.000
